Date,Open,High,Low,Volume,Adj Close,Close
2023-05-25,385.230011,394.799988,366.350006,154391100,379.678192,379.799988
2006-03-31,4.785833,4.8525,4.7425,83556000,4.37706,4.771667
2022-07-26,168.889999,169.190002,164.779999,39786500,165.157578,165.330002
2003-02-26,1.064167,1.081667,1.023333,74689200,0.940999,1.025833
2020-08-14,115.300003,117.047501,114.404999,36643600,115.305962,115.639999
2023-01-30,199.5,201.399994,191.5,48861100,191.526031,191.619995
2014-02-07,3.92,3.9725,3.885,15724800,3.742907,3.9675
2018-05-21,62.470001,62.5075,60.122501,64062400,60.451843,61.060001
2021-01-11,134.1875,139.610001,133.625,51834400,135.902328,136.214996
2013-10-10,3.8325,3.8575,3.805,22348400,3.610147,3.8475
2001-08-06,3.607083,3.78,3.568333,129256800,3.433386,3.742917
2012-04-24,3.3175,3.345,3.1875,73044000,2.939953,3.205
2015-03-19,5.7375,5.825,5.695,31075600,5.595855,5.805
2001-01-11,1.802083,2.078125,1.770833,44764800,1.834604,2.0
2001-03-21,2.388021,2.630208,2.375,187735200,2.348198,2.559896
2005-06-13,2.333333,2.449167,2.326667,140991600,2.186236,2.383333
2000-11-14,2.625,2.932292,2.604167,47073600,2.670687,2.911458
2005-08-03,2.32,2.341667,2.299167,51825600,2.128141,2.32
2001-03-05,1.744792,1.880208,1.734375,74229600,1.68172,1.833333
2021-06-04,171.125,176.610001,170.955002,61712000,175.439514,175.782501
2018-12-24,31.622499,32.494999,31.125,46384000,31.521744,31.77
2016-03-30,8.88,9.0625,8.875,37670000,8.759032,8.94
2007-06-22,7.166667,7.311667,7.058333,88261800,6.668786,7.27
2019-05-06,43.875,45.084999,43.5,42217600,44.657139,44.962502
2022-03-01,242.910004,243.770004,231.320007,41205600,234.435638,234.770004
2003-09-30,1.3175,1.375833,1.3125,102088800,1.220776,1.330833
2019-08-23,42.099998,42.647499,40.41,56805600,40.380241,40.610001
2003-11-18,1.704167,1.725,1.633333,99142800,1.503611,1.639167
2016-01-22,7.0825,7.16,7.0675,25799600,6.94323,7.1125
2008-10-22,1.775,1.85,1.685,60099600,1.589226,1.7325
2003-09-22,1.620833,1.624167,1.575,73550400,1.456981,1.588333
2005-12-19,3.0775,3.1,3.0125,29229600,2.770252,3.02
2019-02-26,39.625,40.189999,38.9375,48846400,38.968105,39.275002
2010-08-11,2.2625,2.2625,2.2125,79614800,2.036411,2.22
2008-04-11,4.875,4.905,4.6025,110628000,4.249403,4.6325
2020-12-28,130.625,130.625,127.6325,21256400,128.703873,129.0
2023-01-23,180.639999,192.449997,178.179993,65516300,191.835861,191.929993
2001-10-12,3.083333,3.375,3.0725,125310000,3.090544,3.369167
2016-07-07,11.9925,12.265,11.9375,39540000,12.00618,12.2225
2007-10-26,8.95,9.01,8.475,61658000,7.888798,8.6
2011-06-15,4.2275,4.2525,4.105,93591600,3.845789,4.1925
2019-03-12,40.564999,41.0975,39.797501,57957600,40.354065,40.630001
2010-05-05,3.6125,3.7175,3.58,133084000,3.32522,3.625
2003-02-18,1.041667,1.080833,1.029167,174051600,0.973105,1.060833
2013-06-25,3.5675,3.575,3.5175,45736000,3.318957,3.555
2015-07-13,4.9875,4.9975,4.9375,21247200,4.813115,4.97
2018-02-02,59.25,59.4925,57.7925,71846400,57.762642,58.380001
2016-03-18,8.3025,8.5625,8.25,54551200,8.281401,8.4525
2015-03-18,5.8125,5.8425,5.665,41384400,5.511508,5.7175
2015-01-14,4.8625,4.95,4.85,15526000,4.738951,4.935
2011-02-01,6.0325,6.1625,5.9925,65410400,5.611597,6.1175
2018-09-17,68.849998,69.345001,68.287498,20552800,67.879448,68.482498
2019-02-06,37.822498,38.900002,37.767502,70246400,37.951115,38.25
2010-04-14,4.51,4.5325,4.4,90072000,4.10034,4.47
2004-09-08,1.049167,1.058333,1.024167,83498400,0.941764,1.026667
2017-02-27,25.549999,26.254999,25.389999,71540000,25.758711,26.102501
2018-07-17,61.552502,63.575001,61.294998,36213600,62.829647,63.422501
2014-09-11,4.8675,4.885,4.8,25072000,4.640093,4.8525
2003-02-20,1.075,1.103333,1.066667,97813200,0.982277,1.070833
2017-06-06,36.955002,37.422501,36.700001,75872800,36.388138,36.834999
2022-02-24,210.149994,238.0,208.899994,73580100,237.1418,237.479996
2008-01-11,6.905,7.05,6.7125,57261200,6.203257,6.7625
2007-04-27,5.568333,5.63,5.423333,55405800,5.055863,5.511667
2008-10-15,1.955,1.965,1.755,85406400,1.609866,1.755
2014-09-22,4.8675,4.8675,4.7175,22146400,4.515782,4.7225
2015-02-02,4.83,4.925,4.735,25960400,4.710142,4.905
2000-08-15,2.723958,3.020833,2.716146,44332800,2.72145,2.966797
2010-07-28,2.5725,2.6175,2.525,132080800,2.323067,2.5325
2019-03-05,39.037498,39.514999,38.490002,36292400,38.86425,39.130001
2009-04-16,2.9,2.955,2.79,103877200,2.678522,2.92
2008-09-26,2.7975,2.9425,2.745,64685200,2.680815,2.9225
2022-07-07,154.559998,159.449997,153.889999,49290300,158.414642,158.580002
2013-12-12,3.84,3.86,3.77,25872400,3.563661,3.7775
2009-02-25,1.9725,2.06,1.905,70236000,1.834604,2.0
2020-11-19,132.127502,134.875,131.0,56593600,134.054367,134.402496
2003-07-23,1.7725,1.808333,1.719167,60532800,1.648851,1.7975
2009-07-23,3.0725,3.26,3.04,104612000,2.981231,3.25
2023-12-15,481.940002,494.040009,481.200012,47947800,488.877075,488.899994
2006-04-12,4.91,5.101667,4.883333,59830800,4.65531,5.075
2014-06-30,4.5775,4.6475,4.5775,18051200,4.412594,4.635
2012-02-08,3.935,4.155,3.915,84761200,3.7403,4.0775
2011-06-14,4.2875,4.38,4.2675,53457600,3.930641,4.285
2004-08-12,0.8625,0.865,0.838333,65438400,0.770534,0.84
2002-10-29,0.931667,0.938333,0.8425,77272800,0.815635,0.889167
2018-08-01,61.532501,62.09,60.9725,28355600,61.041527,61.6175
2010-11-26,3.44,3.46,3.4,14310400,3.118827,3.4
2022-04-18,212.0,220.880005,210.789993,52570100,217.556839,217.830002
2000-11-10,2.679688,2.8125,2.385417,80524800,2.247869,2.450521
2019-11-20,51.767502,53.637501,51.639999,47258800,52.548256,52.794998
2010-06-17,3.045,3.0625,2.94,85906800,2.802358,3.055
2009-05-07,2.955,2.955,2.645,128919600,2.460663,2.6825
2009-06-26,2.8425,2.9025,2.8175,51395600,2.653296,2.8925
2015-12-29,8.29,8.445,8.2675,20366000,8.219612,8.42
2010-04-09,4.21,4.2625,4.1875,81757200,3.896242,4.2475
2010-11-02,3.0225,3.1225,3.005,58103600,2.818411,3.0725
2016-10-26,17.817499,18.237499,17.799999,33379200,17.753376,18.040001
2010-11-23,3.4,3.435,3.335,45783200,3.082136,3.36
2003-09-24,1.569167,1.583333,1.479167,160066800,1.359136,1.481667
2011-09-01,3.3725,3.445,3.3175,76231200,3.045444,3.32
2014-05-09,4.485,4.5275,4.4275,53953200,4.276276,4.5125
2009-12-11,3.885,3.89,3.7925,41674400,3.488041,3.8025
2022-05-16,175.089996,177.880005,171.059998,52144600,172.423508,172.639999
2008-07-31,2.8625,2.9225,2.83,48723600,2.623485,2.86
2020-08-13,115.459999,117.217499,113.557503,37446000,114.099449,114.43
2017-03-23,26.9375,27.139999,26.674999,53394000,26.419884,26.772499
2020-07-16,100.150002,102.067497,98.955002,34496400,101.054771,101.347504
2007-03-01,5.055,5.198333,4.988333,83722800,4.681298,5.103333
2003-05-28,1.8875,1.908333,1.841667,123555600,1.732172,1.888333
2009-12-09,3.8675,3.9525,3.83,67158800,3.598118,3.9225
2016-06-23,11.92,12.135,11.9125,29788000,11.907955,12.1225
2007-10-24,9.625,9.625,9.0375,56550000,8.718957,9.505
2015-03-05,5.6075,5.725,5.5925,32305600,5.509097,5.715
2002-12-11,1.165833,1.2,1.126667,136420800,1.07095,1.1675
2003-09-29,1.334167,1.381667,1.308333,194499600,1.219248,1.329167
2007-12-05,8.2975,8.5625,8.195,66670400,7.712218,8.4075
2020-09-22,125.75,126.480003,121.555,64645200,126.050171,126.377502
2007-03-27,5.046667,5.056667,4.958333,46902000,4.552876,4.963333
2011-08-09,3.04,3.2375,3.0,132983200,2.96518,3.2325
2012-08-23,3.6525,3.655,3.5625,37904000,3.281648,3.5775
2019-08-16,39.837502,40.384998,39.220001,100796000,39.664318,39.889999
2001-04-19,3.2375,3.55125,3.222917,163226400,3.206735,3.495833
2022-03-04,233.839996,236.800003,224.820007,43141500,229.072357,229.360001
2024-02-01,621.0,631.909973,616.5,36914600,630.240479,630.27002
2017-08-16,41.897499,42.134998,40.959999,59663200,40.786617,41.287498
2022-12-07,157.720001,161.860001,156.669998,37238800,161.120941,161.199997
2012-10-16,3.225,3.3,3.195,36769600,3.017924,3.29
2010-08-02,2.3375,2.3475,2.285,91702000,2.105208,2.295
2007-11-15,7.99,8.065,7.75,49643600,7.278792,7.935
2012-09-25,3.46,3.475,3.3475,48154400,3.075256,3.3525
2017-09-27,43.904999,44.067501,43.1875,71372000,43.437737,43.932499
2017-03-16,25.745001,25.9575,25.602501,52310000,25.610687,25.952499
2019-09-25,43.127499,44.755001,42.677502,30843200,44.349258,44.557499
2002-03-20,4.233333,4.241667,3.8625,229258800,3.556075,3.876667
2001-06-18,3.950417,4.014583,3.760417,85665600,3.489188,3.80375
2016-11-18,23.0975,23.5825,22.950001,57606000,22.969172,23.34
2022-09-09,141.570007,144.740005,141.259995,48661200,143.762665,143.869995
2013-06-18,3.64,3.68,3.57,48677200,3.360969,3.6
2011-09-22,3.475,3.48,3.3125,131463200,3.098188,3.3775
2001-03-26,2.791667,2.958333,2.791667,154296000,2.699353,2.942708
2006-05-25,4.083333,4.143333,3.965,42366600,3.656979,3.986667
2016-06-21,11.94,11.9725,11.8,21250800,11.608351,11.8175
2011-10-24,3.635,3.8125,3.6275,53525600,3.44447,3.755
2019-10-10,45.154999,46.27,45.102501,30912400,45.543652,45.7575
2016-04-28,9.27,9.325,9.0275,38122400,8.866804,9.05
2005-06-15,2.228333,2.245833,2.1475,166978800,2.050934,2.235833
2005-04-26,1.883333,1.9225,1.835833,35314800,1.719177,1.874167
2007-11-28,7.94,8.3225,7.9025,57454800,7.533344,8.2125
2005-07-07,2.295833,2.333333,2.288333,46590000,2.124318,2.315833
2007-05-21,5.82,6.0,5.791667,64576800,5.370806,5.855
2012-08-31,3.5375,3.5625,3.4725,48506400,3.217438,3.5075
2019-10-21,48.240002,49.137501,48.049999,26186800,48.773479,49.002499
2018-12-27,32.747501,33.095001,31.295,63704400,32.536259,32.7925
2004-03-09,1.8,1.801667,1.7425,37123200,1.625918,1.7725
2006-07-19,3.116667,3.306667,3.093333,105555000,2.99652,3.266667
2006-02-13,3.646667,3.696667,3.621667,28074000,3.367264,3.670833
2018-07-09,62.5825,62.68,61.517502,30388000,61.730026,62.3125
2008-09-24,2.6775,2.8675,2.6625,86603600,2.579913,2.8125
2011-04-05,4.4525,4.4875,4.385,82107600,4.031543,4.395
2023-11-30,480.23999,481.100006,464.220001,52624700,467.636963,467.700012
2002-05-29,2.758333,2.920833,2.715833,131101200,2.668585,2.909167
2004-07-21,1.325,1.326667,1.221667,61341600,1.124459,1.225833
2001-12-26,5.543333,5.745,5.5425,64215600,5.183521,5.650833
2001-09-18,2.8875,2.908333,2.5975,89437200,2.441553,2.661667
2018-05-18,62.452499,63.092499,61.435001,48371600,60.872612,61.485001
2019-12-13,56.047501,57.244999,55.455002,45470400,55.77692,55.997501
2019-06-10,36.939999,37.797501,36.939999,40278000,36.897545,37.107498
2014-08-05,4.4,4.48,4.3625,29813600,4.203151,4.415
2007-10-23,9.9175,9.9175,9.57,29429200,9.023962,9.8375
2007-06-06,5.976667,6.16,5.951667,95073600,5.561908,6.063333
2018-08-13,63.785,65.25,63.767502,37520800,63.431469,64.029999
2016-06-30,11.6825,11.825,11.5875,43094000,11.544498,11.7525
2020-05-26,91.567497,91.817497,86.720001,77078000,86.88604,87.177498
2011-04-25,4.65,4.78,4.6475,61961200,4.313613,4.7025
2012-07-05,3.4275,3.4425,3.3625,28007600,3.132586,3.415
2018-04-06,54.307499,55.400002,53.267502,66298800,53.029022,53.5625
2004-06-25,1.688333,1.7075,1.668333,32912400,1.547947,1.6875
2009-06-22,2.805,2.805,2.6275,57486400,2.419385,2.6375
2022-07-06,150.100006,153.190002,147.889999,52906600,151.142212,151.300003
2019-12-20,59.532501,60.0975,59.34,60304400,59.60677,59.842499
2000-05-18,2.315104,2.352865,2.13151,50990400,1.968377,2.145833
2003-11-24,1.6625,1.75,1.650833,94064400,1.601457,1.745833
2020-05-27,86.25,86.327499,79.967499,117589200,84.967468,85.252502
2016-03-02,8.1425,8.265,8.1275,23381200,8.068301,8.235
2015-06-02,5.56,5.59,5.48,22430400,5.311858,5.485
2002-05-17,3.25,3.273333,3.169167,93440400,2.994228,3.264167
2013-12-30,3.9425,3.995,3.9375,24818000,3.766491,3.9925
2018-02-23,61.142502,61.482498,60.630001,41530000,60.870132,61.482498
2004-08-02,1.285833,1.306667,1.264167,42098400,1.194022,1.301667
2008-11-28,1.8725,1.9,1.8425,17524800,1.713061,1.8675
2018-08-06,62.897499,63.5425,62.427502,20750800,62.913849,63.5075
2004-02-25,1.875833,1.910833,1.855,65251200,1.719942,1.875
2003-08-27,1.499167,1.55,1.483333,56781600,1.407294,1.534167
2014-10-20,4.355,4.4325,4.325,20033600,4.20023,4.3925
2022-04-27,185.979996,191.669998,182.899994,49946000,183.919083,184.149994
2003-04-29,1.19,1.215833,1.180833,67034400,1.099998,1.199167
2003-10-22,1.44,1.473333,1.43,62095200,1.318622,1.4375
2005-05-12,1.858333,1.924167,1.856667,83558400,1.74211,1.899167
2020-11-17,135.524994,135.962494,133.037506,31202800,133.874832,134.222504
2003-11-14,1.791667,1.791667,1.675833,88842000,1.541831,1.680833
2007-10-02,9.42,9.4375,9.215,28496000,8.57907,9.3525
2017-06-07,37.0825,37.470001,36.924999,61261200,36.827736,37.279999
2001-10-18,3.475,3.655833,3.466667,102086400,3.322164,3.621667
2013-02-11,3.1175,3.16,3.0875,40830800,2.887371,3.1275
2022-12-01,169.990005,172.649994,166.350006,47097700,171.265976,171.350006
2011-01-12,5.08,5.8425,5.0625,343189600,5.354751,5.8375
2004-10-15,1.1525,1.154167,1.09,128048400,1.025849,1.118333
2010-10-27,2.94,3.02,2.9325,49679600,2.761079,3.01
2011-07-25,3.6925,3.7075,3.6375,56692000,3.384846,3.69
2012-05-24,3.1275,3.1325,3.005,52042000,2.777132,3.0275
2004-04-28,1.845833,1.874167,1.823333,46876800,1.685542,1.8375
2002-07-09,1.634167,1.655,1.515,107508000,1.421818,1.55
2013-12-27,3.9375,3.9475,3.915,21097600,3.716962,3.94
2013-12-11,3.8975,3.9025,3.845,41415600,3.634415,3.8525
2021-06-15,179.149994,180.162506,177.279999,24303200,177.578613,177.884995
2021-02-19,150.244995,151.770004,148.467499,27172400,148.922363,149.264999
2009-07-15,2.775,2.8425,2.75,102280800,2.556979,2.7875
2021-04-28,153.645004,155.322495,152.154999,20941600,152.469437,152.767502
2000-07-06,2.276042,2.494792,2.221354,60393600,2.212035,2.411458
2001-03-23,2.869792,2.921875,2.651042,150967200,2.560803,2.791667
2011-02-10,5.6925,5.8025,5.65,104235200,5.233209,5.705
2000-12-19,1.635417,1.78125,1.458333,94620000,1.366398,1.489583
2011-02-14,5.9375,6.125,5.755,128782800,5.299713,5.7775
2019-01-23,37.75,38.645,37.0075,59102000,37.030857,37.322498
2009-10-06,3.4875,3.5625,3.4625,76127200,3.212852,3.5025
2011-08-22,3.015,3.05,2.9525,61187600,2.738147,2.985
2017-12-05,45.599998,48.174999,45.145,98148800,46.438671,46.935001
2020-06-15,88.152496,91.822502,87.4375,40000400,91.472504,91.737503
2021-11-29,323.660004,334.119995,320.359985,45496400,333.243866,333.76001
2017-10-12,47.77,48.272499,47.482498,52829200,47.219658,47.7575
2017-02-02,28.325001,28.934999,28.014999,48324000,28.431673,28.8475
2019-09-05,43.217499,44.997501,43.200001,69567600,44.725002,44.935001
2021-10-21,220.970001,227.110001,220.830002,18759000,226.569092,226.919998
2019-08-05,38.450001,38.462502,37.224998,58915600,37.484215,37.697498
2005-08-15,2.504167,2.585,2.4725,88280400,2.34753,2.559167
2005-06-08,2.285,2.316667,2.239167,61872000,2.076161,2.263333
2018-06-25,61.662498,61.700001,58.884998,66581600,59.221199,59.779999
2014-08-18,4.78,4.83,4.7325,28407600,4.593476,4.825
2010-10-11,2.7275,2.75,2.69,44268000,2.47901,2.7025
2013-10-28,3.805,3.8225,3.75,39402400,3.567923,3.8025
2019-02-19,39.227501,39.9725,39.035,55189200,38.853992,39.16
2007-06-04,5.76,5.878333,5.736667,32200200,5.361631,5.845
2002-07-02,1.411667,1.416667,1.301667,136818000,1.227656,1.338333
2009-10-30,3.1225,3.135,2.975,60414400,2.742733,2.99
2007-03-09,5.208333,5.266667,5.026667,55530600,4.664483,5.085
2002-01-31,5.524167,5.566667,5.295833,97398000,5.025286,5.478333
2023-03-01,231.919998,232.559998,225.080002,46002600,226.868683,226.979996
2007-11-20,7.7075,7.72,7.2775,62262800,6.886647,7.5075
2014-01-16,4.0025,4.0225,3.985,22065200,3.787717,4.015
2009-09-11,4.1075,4.1225,4.05,71273200,3.742594,4.08
2014-12-18,5.0975,5.1575,5.0075,22615600,4.854185,5.055
2001-11-08,4.271667,4.328333,4.020833,191518800,3.802982,4.145833
2004-03-22,1.819167,1.8475,1.791667,57670800,1.68172,1.833333
2016-02-04,7.06,7.2125,6.9825,34814000,6.884657,7.0525
2023-06-05,389.089996,395.649994,387.070007,39609400,391.584412,391.709991
2010-11-01,3.025,3.0725,2.985,47392000,2.761079,3.01
2002-10-23,0.895833,0.930833,0.883333,92542800,0.842389,0.918333
2022-03-29,286.950012,289.459991,279.799988,48898400,286.200653,286.559998
2023-08-03,438.0,451.179993,438.0,32417600,445.053345,445.149994
2006-10-04,4.723333,5.181667,4.71,146038200,4.751626,5.18
2013-05-24,3.6375,3.6675,3.595,28330400,3.393644,3.635
2019-01-18,38.432499,39.494999,37.912498,65133600,38.92593,39.232498
2010-02-01,3.8625,4.15,3.83,94983200,3.799924,4.1425
2017-06-30,36.845001,36.982498,35.875,73106000,35.701572,36.139999
2006-03-28,4.425833,4.573333,4.416667,79520400,4.140855,4.514167
2007-01-25,5.53,5.55,5.261667,61628400,4.851,5.288333
2015-10-23,7.1625,7.195,7.055,38177600,6.951002,7.1475
2007-08-31,8.283333,8.558333,8.238333,72083400,7.82153,8.526667
2016-07-05,11.6,11.8575,11.5075,37108400,11.627997,11.8375
2016-09-23,16.275,16.3225,16.165001,27613200,15.979519,16.237499
2010-12-01,3.47,3.575,3.465,62653600,3.258716,3.5525
2004-07-20,1.278333,1.31,1.265833,34154400,1.197079,1.305
2012-12-10,2.99,3.1125,2.9825,51364400,2.85275,3.09
2001-09-10,3.223333,3.272917,3.09125,187236000,2.895617,3.156667
2012-03-09,3.725,3.7525,3.685,36783600,3.398604,3.705
2012-08-07,3.545,3.575,3.5175,40734000,3.244956,3.5375
2019-05-21,38.549999,38.924999,38.16,36184800,38.501732,38.764999
2003-07-31,1.608333,1.631667,1.574167,89760000,1.459275,1.590833
2017-04-03,27.237499,27.4125,26.855,44523200,26.738132,27.094999
2002-11-15,1.1,1.159167,1.0875,205432800,1.029671,1.1225
2014-12-08,5.26,5.3125,5.1575,22694400,4.993425,5.2
2006-09-11,4.513333,4.741667,4.461667,59826600,4.300618,4.688333
2003-10-23,1.416667,1.458333,1.414167,45152400,1.312506,1.430833
2007-10-08,9.2975,9.3975,9.1875,25248400,8.606588,9.3825
2009-02-26,2.07,2.135,2.04,111755600,1.894229,2.065
2021-08-12,198.699997,200.289993,196.199997,15165200,198.707169,199.050003
2021-11-11,304.679993,305.899994,297.769989,33217200,303.430054,303.899994
2012-02-13,4.075,4.09,3.955,61066800,3.703607,4.0375
2004-01-15,2.005833,2.040833,1.97,60920400,1.856773,2.024167
2005-10-19,2.616667,2.6325,2.5425,63595200,2.410975,2.628333
2021-04-14,156.25,157.205002,152.274994,38550000,152.471924,152.770004
2012-04-17,3.5075,3.55,3.4925,46069600,3.215145,3.505
2018-07-20,62.982498,63.375,62.612499,22235200,62.136192,62.7225
2006-05-22,4.033333,4.041667,3.89,73488600,3.669209,4.0
2016-08-10,14.8525,14.875,14.58,37574000,14.368617,14.6275
2015-04-14,5.615,5.6375,5.535,22027600,5.3886,5.59
2019-11-06,52.16,52.4175,51.0275,26901200,51.664913,51.907501
2015-02-25,5.555,5.58,5.51,12382000,5.335582,5.535
2013-04-12,3.2075,3.3075,3.18,77054800,3.039774,3.2725
2003-10-06,1.400833,1.415,1.375833,37702800,1.272756,1.3875
2004-07-13,1.3925,1.416667,1.358333,56710800,1.259761,1.373333
2021-05-13,140.337494,140.807495,134.589996,28540400,136.385864,136.652496
2017-04-17,24.002501,24.809999,23.950001,49729200,24.480772,24.807501
2012-04-25,3.2525,3.295,3.1925,72711200,2.999579,3.27
2010-11-08,3.15,3.1925,3.125,60515600,2.903261,3.165
2019-07-30,43.237499,43.985001,43.092499,19777200,43.614334,43.862499
2016-05-06,8.7275,8.855,8.71,18324000,8.653712,8.8325
2017-10-18,49.5275,49.535,48.330002,56731600,48.838722,49.395
2019-06-04,34.09,35.802502,33.8675,64183600,35.547733,35.75
2018-05-24,61.8475,62.349998,61.310001,43737200,61.34367,61.922501
2004-05-03,1.728333,1.745833,1.658333,61066800,1.548712,1.688333
2007-07-27,7.375,7.715,7.371667,61548000,6.765103,7.375
2002-11-22,1.263333,1.336667,1.25,125190000,1.201666,1.31
2004-03-19,1.859167,1.878333,1.836667,45296400,1.694716,1.8475
2014-07-08,4.6625,4.6825,4.5925,22194000,4.414973,4.6375
2015-04-20,5.575,5.61,5.5125,23162400,5.323533,5.5225
2017-02-23,26.375,26.5975,24.92,159288800,24.791615,25.122499
2008-01-25,6.715,6.865,6.2075,68801200,5.721672,6.2375
2010-08-23,2.5,2.5625,2.4475,74862000,2.251977,2.455
2011-05-25,4.5125,4.62,4.4675,54531200,4.210416,4.59
2007-12-31,8.6275,8.785,8.5025,27623600,7.801654,8.505
2022-04-11,222.139999,223.199997,216.600006,57520700,218.895157,219.169998
2012-08-30,3.5725,3.585,3.495,30748800,3.222023,3.5125
2002-04-29,2.83,2.995,2.735,393085200,2.708334,2.9525
2000-07-19,2.875,2.895833,2.731771,18950400,2.560803,2.791667
2019-08-09,39.1525,39.1875,38.037498,34181600,38.32692,38.544998
2012-11-21,2.8725,2.9625,2.87,42231200,2.728117,2.955
2015-10-06,6.2875,6.465,6.2625,45321600,6.260521,6.4375
2007-09-25,8.79,8.9925,8.765,36074800,8.21444,8.955
2013-03-22,3.115,3.1325,3.1025,23247600,2.898119,3.12
2000-07-28,2.208333,2.414063,2.083333,51266400,2.06393,2.25
2007-10-22,9.2875,9.81,9.2125,53765600,8.980388,9.79
2020-10-26,134.270004,136.927505,130.384995,33689600,131.072144,131.412506
2001-03-02,1.864583,1.997396,1.791667,141350400,1.665596,1.815755
2005-12-30,3.088333,3.089167,3.034167,22960800,2.794714,3.046667
2020-10-15,138.107498,140.057495,137.677505,26722400,139.33812,139.699997
2020-01-10,61.8325,62.137501,60.9375,31629600,60.839397,61.080002
2003-02-06,0.903333,0.905,0.8375,122618400,0.781236,0.851667
2006-03-08,4.019167,4.04,3.855,67080000,3.66768,3.998333
2001-06-08,4.12625,4.1325,3.988333,71268000,3.697875,4.03125
2008-03-11,4.75,4.8075,4.56,85794000,4.366359,4.76
2017-06-02,36.060001,36.325001,35.849998,48745600,35.474365,35.91
2009-01-15,1.8375,1.9225,1.8,99820400,1.735995,1.8925
2002-05-22,3.071667,3.189167,3.066667,154798800,2.908612,3.170833
2019-02-11,36.5975,37.145,36.125,49518000,36.326408,36.612499
2022-06-02,182.919998,196.190002,181.979996,64865600,195.674316,195.919998
2011-02-08,6.1575,6.1975,5.94,107658400,5.474002,5.9675
2015-04-13,5.6775,5.71,5.6125,23672400,5.434389,5.6375
2023-09-21,415.829987,421.0,409.799988,44893000,410.114716,410.170013
2023-08-28,464.820007,469.799988,448.880005,68519200,468.248291,468.350006
2020-02-18,71.410004,74.327499,71.214996,62016400,73.850471,74.142502
2001-09-06,3.287917,3.391667,3.202083,195076800,2.951037,3.217083
2004-11-04,1.27,1.3,1.243333,99554400,1.177969,1.284167
2009-08-20,3.28,3.44,3.2725,81984000,3.141759,3.425
2014-05-02,4.665,4.665,4.58,15637600,4.366302,4.6075
2017-07-03,36.262501,36.412498,34.645,70907200,34.409927,34.8325
2011-05-10,4.9775,4.9825,4.895,69097600,4.536058,4.945
2008-02-11,6.3,6.4025,6.225,50373200,5.749192,6.2675
2006-11-09,5.885,6.033333,5.831667,120775800,5.395266,5.881667
2009-07-08,2.5375,2.545,2.4275,120586000,2.318481,2.5275
2004-05-14,1.8,1.831667,1.783333,45900000,1.644264,1.7925
2024-03-18,903.880005,924.049988,870.849976,66897600,884.549988,884.549988
2002-04-18,3.323333,3.359167,3.229167,69315600,3.028626,3.301667
2009-08-31,3.64,3.6575,3.5825,43179600,3.329807,3.63
2018-05-02,56.75,57.200001,56.3125,26824800,56.013981,56.577499
2016-06-27,11.3375,11.425,11.1425,44908800,11.109834,11.31
2010-10-19,2.7775,2.8425,2.755,86613600,2.589085,2.8225
2010-09-10,2.5625,2.57,2.495,60929200,2.309309,2.5175
2019-05-03,45.8825,45.982498,45.1325,33682400,45.441769,45.752499
2007-11-16,8.0,8.135,7.935,42359200,7.441616,8.1125
2004-06-18,1.653333,1.6925,1.625,53433600,1.510491,1.646667
2011-06-01,4.9875,4.995,4.775,76220800,4.389289,4.785
2003-12-23,1.751667,1.8475,1.750833,72276000,1.678663,1.83
2014-03-12,4.545,4.6075,4.5275,23942800,4.340241,4.58
2018-08-29,68.480003,69.875,68.269997,42010800,69.009422,69.622498
2000-09-13,2.911458,2.966146,2.848958,23997600,2.676659,2.917969
2009-09-22,3.815,3.8375,3.765,36138800,3.481162,3.795
2002-10-17,0.783333,0.8125,0.764167,58579200,0.711673,0.775833
2016-10-13,16.4125,16.450001,15.925,39011600,16.077927,16.3375
2003-12-24,1.829167,1.835,1.811667,21085200,1.666432,1.816667
2017-05-05,25.844999,26.0375,25.6875,22842800,25.623016,25.965
2017-08-18,40.9175,41.09,39.91,60120400,39.885189,40.375
2015-03-02,5.5,5.68,5.4925,30151200,5.446439,5.65
2015-12-30,8.4125,8.485,8.345,18034400,8.14884,8.3475
2017-06-26,38.790001,39.150002,37.0825,106396000,37.576046,38.037498
2002-05-24,2.920833,2.935833,2.851667,73778400,2.677757,2.919167
2005-12-27,3.125,3.181667,3.115,36796800,2.887208,3.1475
2009-03-26,2.525,2.645,2.4975,133366400,2.421679,2.64
2004-11-09,1.463333,1.498333,1.4625,61593600,1.354549,1.476667
2002-07-25,1.363333,1.3675,1.209167,179644800,1.151214,1.255
2013-09-05,3.71,3.75,3.7075,17490400,3.504587,3.735
2010-04-30,4.1125,4.12,3.925,106804800,3.602705,3.9275
2002-08-05,0.7675,0.769167,0.7075,133071600,0.6574,0.716667
2013-12-19,3.825,3.85,3.8,25854400,3.627341,3.845
2009-07-30,3.25,3.2925,3.1925,46844400,2.953714,3.22
2012-01-04,3.5125,3.565,3.48,34737200,3.256423,3.55
2022-05-13,167.880005,179.279999,165.929993,67043700,176.837952,177.059998
2015-06-12,5.39,5.4225,5.265,32372800,5.110909,5.2775
2021-05-06,144.952499,145.712494,142.179993,19338000,144.94664,145.229996
2011-08-03,3.6125,3.715,3.5775,76523600,3.396312,3.7025
2024-02-07,683.190002,702.200012,676.0,49557500,700.957092,700.98999
2022-03-23,261.26001,266.119995,255.75,50212000,256.018555,256.339996
